14.03.2016 14:08:31.359	22	15
14.03.2016 14:09:31.390	21	18
14.03.2016 14:10:21.406	21	20
14.03.2016 14:11:21.453	21	22
14.03.2016 14:12:51.500	23	22
14.03.2016 14:14:21.546	23	20
14.03.2016 14:15:11.562	23	18
14.03.2016 14:17:21.640	23	16
14.03.2016 14:19:31.703	21	18
14.03.2016 14:20:21.734	21	20
14.03.2016 14:21:21.765	21	22
14.03.2016 14:22:41.812	23	20
14.03.2016 14:27:01.953	22	17
14.03.2016 14:27:41.968	22	15
14.03.2016 14:29:42.031	21	18
14.03.2016 14:30:32.062	21	20
14.03.2016 14:31:32.093	21	22
14.03.2016 14:33:02.140	23	22
14.03.2016 14:34:52.203	23	20
14.03.2016 14:35:42.218	23	18
14.03.2016 14:37:32.281	23	16
14.03.2016 14:39:42.343	21	18
14.03.2016 14:40:42.390	21	21
14.03.2016 14:41:42.421	21	23
14.03.2016 14:42:42.453	23	20
14.03.2016 14:47:52.640	23	18
14.03.2016 14:50:42.750	23	16
14.03.2016 14:52:22.796	21	19
14.03.2016 14:52:42.812	21	22
14.03.2016 14:53:22.843	21	24
14.03.2016 14:54:32.875	23	24
14.03.2016 14:55:52.921	24	22
14.03.2016 14:56:32.953	24	19
14.03.2016 14:57:22.984	24	17
14.03.2016 15:01:53.125	22	15
14.03.2016 15:03:23.171	21	18
14.03.2016 15:04:13.203	21	20
14.03.2016 15:05:13.234	21	23
14.03.2016 15:06:23.296	23	20
14.03.2016 15:06:53.312	24	18
14.03.2016 15:07:43.328	23	21
14.03.2016 15:10:33.437	23	19
14.03.2016 15:19:33.718	22	16
14.03.2016 15:21:43.796	20	18
14.03.2016 15:22:43.828	21	21
14.03.2016 15:23:43.859	21	24
14.03.2016 15:24:53.906	24	23
14.03.2016 15:26:13.937	23	21
14.03.2016 15:26:33.953	23	18
14.03.2016 15:26:53.953	23	16
14.03.2016 15:27:23.968	23	19
14.03.2016 15:33:44.187	22	16
14.03.2016 15:35:54.265	20	19
14.03.2016 15:36:34.296	21	22
14.03.2016 15:37:04.312	21	24
14.03.2016 15:38:24.343	23	25
14.03.2016 15:39:14.375	24	23
14.03.2016 15:39:44.406	24	21
14.03.2016 15:40:14.421	24	18
14.03.2016 15:44:44.562	22	18
14.03.2016 15:50:24.734	21	16
14.03.2016 15:52:14.796	20	18
14.03.2016 15:53:04.828	20	20
14.03.2016 15:54:04.859	21	22
14.03.2016 15:55:34.906	23	21
14.03.2016 15:58:04.984	21	19
14.03.2016 15:59:15.015	21	17
14.03.2016 16:00:25.062	20	14
14.03.2016 16:01:45.093	19	17
14.03.2016 16:02:35.125	20	19
14.03.2016 16:03:25.156	20	21
14.03.2016 16:04:25.187	20	23
14.03.2016 16:05:45.234	22	21
14.03.2016 16:07:25.281	20	21
14.03.2016 16:09:15.343	22	19
14.03.2016 16:10:25.375	22	17
14.03.2016 16:11:05.406	19	15
14.03.2016 16:12:25.437	19	17
14.03.2016 16:13:15.468	19	19
14.03.2016 16:14:15.500	19	22
14.03.2016 16:16:05.562	21	22
14.03.2016 16:17:05.593	23	21
14.03.2016 16:17:55.625	21	21
14.03.2016 16:18:35.640	19	20
14.03.2016 16:19:35.671	19	18
14.03.2016 16:20:15.703	22	17
14.03.2016 16:20:55.718	24	16
14.03.2016 16:21:25.734	21	16
14.03.2016 16:22:05.750	19	15
14.03.2016 16:23:05.781	18	17
14.03.2016 16:23:55.812	19	19
14.03.2016 16:24:45.843	19	21
14.03.2016 16:26:35.906	21	20
14.03.2016 16:27:35.937	23	20
14.03.2016 16:28:45.968	21	20
14.03.2016 16:29:36.000	18	20
14.03.2016 16:30:36.031	21	18
14.03.2016 16:31:16.046	24	17
14.03.2016 16:31:56.078	21	16
14.03.2016 16:32:36.093	19	15
14.03.2016 16:33:46.125	18	17
14.03.2016 16:34:36.156	19	19
14.03.2016 16:35:36.187	19	22
14.03.2016 16:37:26.250	22	22
14.03.2016 16:38:16.281	24	21
14.03.2016 16:39:06.296	21	20
14.03.2016 16:40:06.343	19	17
14.03.2016 16:41:46.390	21	15
14.03.2016 16:42:36.421	23	15
14.03.2016 16:43:06.437	23	17
14.03.2016 16:43:46.453	23	19
14.03.2016 16:44:46.484	23	21
14.03.2016 16:46:46.546	21	19
14.03.2016 16:47:26.578	19	17
14.03.2016 16:47:56.593	19	19
14.03.2016 16:49:06.640	21	20
14.03.2016 16:50:06.671	24	21
14.03.2016 16:50:56.703	21	21
14.03.2016 16:51:56.734	20	18
14.03.2016 16:54:36.828	22	17
14.03.2016 16:55:26.859	24	17
14.03.2016 16:55:56.875	22	17
