12.05.2015 10:52:35.703	26
12.05.2015 11:03:17.750	27
12.05.2015 11:17:48.453	25
12.05.2015 11:36:33.484	25
12.05.2015 11:58:06.421	26
12.05.2015 12:11:45.234	25
12.05.2015 12:33:06.921	26
12.05.2015 13:00:00.656	25
12.05.2015 13:09:48.687	26
12.05.2015 13:23:02.625	25
12.05.2015 13:57:50.531	26
12.05.2015 14:10:21.156	24
12.05.2015 14:13:41.328	26
12.05.2015 14:38:30.843	26
12.05.2015 14:47:22.140	27
12.05.2015 15:05:38.968	26
13.05.2015 14:30:56.906	26
13.05.2015 15:05:42.187	24
13.05.2015 15:30:06.015	24
13.05.2015 15:37:20.328	24
13.05.2015 15:56:21.296	27
13.05.2015 16:20:52.578	29
13.05.2015 17:46:47.968	27
18.05.2015 08:50:18.671	25
22.05.2015 15:50:52.687	25
04.06.2015 11:20:09.046	25
05.06.2015 15:27:42.468	25
08.06.2015 13:37:24.031	25
16.06.2015 12:23:46.453	25
16.06.2015 13:39:40.218	28
19.06.2015 11:22:52.531	26
19.06.2015 13:48:59.718	28
20.06.2015 14:47:26.078	25
24.06.2015 14:58:33.250	25
24.06.2015 16:45:48.531	27
26.06.2015 14:48:43.421	26
29.06.2015 10:03:46.000	25
29.06.2015 16:39:05.281	27
13.07.2015 11:31:01.640	24
13.07.2015 11:37:01.937	26
14.07.2015 10:31:48.968	24
14.07.2015 11:24:41.625	27
14.07.2015 13:15:43.015	28
16.07.2015 08:46:14.218	26
16.07.2015 16:02:35.609	28
17.07.2015 11:48:01.812	25
17.07.2015 13:23:26.515	27
17.07.2015 21:21:09.828	25
20.07.2015 17:00:13.875	25
21.07.2015 09:56:13.968	25
21.07.2015 12:20:41.171	27
21.07.2015 12:40:52.281	30
22.07.2015 09:30:09.656	25
22.07.2015 10:26:17.015	22
22.07.2015 10:39:57.328	24
22.07.2015 10:55:23.843	24
22.07.2015 10:57:19.265	24
22.07.2015 11:02:56.421	25
22.07.2015 11:19:57.328	27
22.07.2015 11:36:38.203	29
22.07.2015 11:46:08.015	31
23.07.2015 14:26:25.140	26
27.07.2015 10:40:24.984	25
28.07.2015 14:15:29.015	26
10.08.2015 14:45:50.031	25
12.08.2015 15:43:39.781	25
19.08.2015 14:53:36.328	25
24.08.2015 08:52:28.828	29
24.08.2015 08:57:09.046	27
24.08.2015 09:02:39.328	25
01.09.2015 17:01:33.968	25
09.09.2015 09:33:32.343	25
14.09.2015 11:54:09.421	26
16.09.2015 09:57:15.656	25
17.09.2015 08:43:11.031	26
17.09.2015 09:03:22.656	23
17.09.2015 09:04:54.687	24
17.09.2015 09:06:26.718	24
17.09.2015 09:13:43.890	24
17.09.2015 09:33:37.156	24
17.09.2015 10:08:58.140	24
17.09.2015 10:18:36.484	23
17.09.2015 10:37:45.421	25
17.09.2015 10:45:19.843	25
17.09.2015 11:00:10.218	24
17.09.2015 11:31:18.218	24
17.09.2015 11:51:07.000	25
18.09.2015 12:15:03.156	21
18.09.2015 12:17:33.062	22
18.09.2015 12:27:33.562	24
18.09.2015 13:37:50.562	25
18.09.2015 15:08:04.375	24
18.09.2015 15:14:54.718	26
18.09.2015 15:39:32.515	24
18.09.2015 16:29:35.156	26
28.09.2015 09:47:48.421	25
28.09.2015 14:32:52.453	25
28.09.2015 16:29:27.687	26
15.10.2015 08:15:31.296	25
28.10.2015 10:07:14.203	28
28.10.2015 10:14:54.578	25
28.10.2015 11:54:02.031	26
04.11.2015 15:23:38.500	27
06.11.2015 17:58:47.656	25
06.11.2015 18:13:46.062	25
11.11.2015 12:48:24.890	25
18.11.2015 09:32:28.937	26
25.11.2015 10:07:55.640	25
25.11.2015 11:56:23.375	25
23.12.2015 13:00:10.671	26
30.12.2015 13:04:17.484	25
12.01.2016 08:02:35.031	25
12.01.2016 08:07:27.890	27
12.01.2016 08:10:58.062	29
12.01.2016 08:17:08.390	32
12.01.2016 08:39:59.500	34
12.01.2016 09:02:50.625	36
12.01.2016 09:42:12.546	38
12.01.2016 11:30:12.812	39
12.01.2016 11:54:08.468	39
13.01.2016 16:20:01.921	26
18.01.2016 14:14:03.343	26
22.01.2016 13:35:38.296	24
22.01.2016 13:41:38.593	26
25.01.2016 07:57:13.250	26
25.01.2016 12:44:09.687	25
26.01.2016 08:22:51.015	25
26.01.2016 16:58:38.015	25
27.01.2016 12:35:24.906	25
28.01.2016 17:33:13.343	25
03.02.2016 13:53:36.562	25
08.02.2016 07:46:56.375	26
09.02.2016 09:53:37.390	25
11.02.2016 07:50:24.062	27
11.02.2016 08:04:44.765	25
15.02.2016 07:17:02.890	25
19.02.2016 07:43:04.906	26
22.02.2016 07:36:54.125	26
23.02.2016 15:14:41.687	26
24.02.2016 13:29:40.421	25
25.02.2016 07:54:36.875	25
29.02.2016 11:09:35.984	26
01.03.2016 07:55:47.640	24
01.03.2016 08:01:07.921	26
01.03.2016 18:10:20.953	26
02.03.2016 09:01:32.953	25
03.03.2016 07:42:25.718	26
07.03.2016 07:58:11.031	25
08.03.2016 07:48:52.625	26
10.03.2016 07:33:05.406	25
11.03.2016 07:47:10.406	24
14.03.2016 06:53:15.468	26
15.03.2016 07:34:59.093	26
